username,tweetcreatedts,tweet
Tuelicps,2022-06-05 12:29:02,"@chemiolle HUHU MAKASII, SEMANGAT JUGAA YOBIEN! takut banget besok ujian kenaikannya offline di sekolah.. 2 TAHUN UJIANNYA ONLINE SOALNYA 😔😔"
souInotfound,2022-06-05 12:06:51,ini sekolah udah offline 100% tapi masih aja ada info yang diumumin secara online
Elmi97Nugraha,2022-06-05 11:50:01,"@shawtyhyzfr @masbiandisini @andreayudias @YogiManaLagi11 @tvindonesiawkwk Tapi kalo misal emang 1 tahun gak ikut pembelajaran, kenapa dari pihak sekolah gk datang buat nyari tau kenapa anak ini gak ikut pembelajaran bukan pas udah sekolah offline atau pas ujian malah diusir"
Rafi9021_,2022-06-05 11:36:18,"baguslah klo udh pulang, kirain bakal smpe malem lg.. semangats belajarnya detoyy @A_ChristyJKT48 🤗💙
weh udh sekolah offline masih ada tugas video jg? 😭
aku lg berdoa smg bsk ga meledak otaknya soalny bsk mapel mtk sm b ingg
sedangkan aku gabisa b ingg😭
#ChriStory"
kenstudyy,2022-06-05 11:31:46,@kathleenalea pengennya sih gitu 😭😭 kemaren sekolah offline aja cuma 4 jam 🥲🥲
wonymoney,2022-06-05 11:06:32,Setting tempatnya di Toba dan aku sekolah di sana jadi ada beberapa lokasi yang rasanya gak asing dan rasanya nostalgia sewaktu masih sekolah di sana (walaupun cuman beberapa semester offline 😔)
ramadn93,2022-06-05 10:54:21,"kalo sekarang misalnya mau sekolah, kuliah, kerja, masih online atau udah offline. udah bisa tatap muka lagi ya, ya semoga udah pada normal"
elayneism,2022-06-05 10:46:42,"ini sekolah ga ngotak bgt ganti kebijakan pat offline soal jadi 20 pg 10 essay, mana waktunya gaada penambahan samsek"
not_urD,2022-06-05 10:43:47,"ini seminggu sebelum sekolah mulai offline 2 minggu karena covid. taunya bablas sampe lulus 😭 kangen sc, mau ke yogya lagi😻😻😻 https://t.co/J8a5PZLXqn https://t.co/G9qohwfNka"
mrsyaille,2022-06-05 10:18:25,"hi moots, maaf bgt jarang updateee, udh mulai sekolah offline soalnyaaa, jadi jarang buka twitter 😔"
andinirizkia_,2022-06-05 07:41:46,"@bianlovesnana nyaman banget gasi onljne gitu :(
Aku yang udah sekolah offline dari april kayak ya ampun gakuat tsay. Mau balik online lagi 😭😭"
saltedjaeramel,2022-06-05 07:19:27,@1414yaa iyaaa skrg sepi bgtt karna udah pda sekolah offline gasii☹️
willstillgrow,2022-06-05 07:02:47,"@ohmybeautybank klo online store kurang tau nder, tp offline store ada yg jual kaya di toko perlengkapan pramuka gitu.. soalnya aku pas jaman sekolah sering beli sepatu gitu buat lomba paskib"
ellen_trueblue,2022-06-05 06:32:58,"@glrhn Diminta hasil antigen per 2 minggu aja susah dad, padahal mereka tau itu syarat kalau mau memasukkan anaknya ke kelas offline. Dari wajib test lab sampai dibolehkan tes mandiri (agar lebih murah juga). Tapi jalan2 lanjut terus, masuk sekolah jarang, improvement seadanya."
anggi_uniench,2022-06-05 03:48:16,"otw Muslimah BAWEL haha

mau ke Al Azhar, mesjid samping sekolah. Jaman trust issues jadi urusan penting. 

Kajian offline kali ini OSD mampir menyapa anak Jaxel.

So, Muslimah BAWEL,this acronyme for women who brave-awesome-wise-elegant and low profile, mana suaranya?"
FallopiTuba,2022-06-05 03:28:53,"@subschfess pas kelas 11 ak posisinya masih suka org lain. jd ga peduli dgn doi. pas kelas 12 awal kan masih pjj, jd masih ga peduli juga. nah pas masuk smt 2, udh mulai sekolah offline, ak suka dia lagi. suka sm attitude nya, bahasa kramanya buagusss buanget, sopan gitu. cont"
yuanitadyahr,2022-06-05 02:56:32,"Heran, apa-apa takut, ini takut, itu takut. Emang semenakutkan itu? PPAK cuuuyy.... kuliah offline juga. Kaya nggak pernah sekolah di ruangan aja 😒 Jangan dinormalisasikan lah.."
convomfs,2022-06-05 00:37:34,🤍 selama ini belajar fisika kagak pernah paham konsep nya di ajarin sama guru sekolah tuh gamau masuk otak besok PAT fisika offline no contek contek mana sender duduk depan GWS mental dan kesehatan sender harus gimana plis sudah bingung
vvinterdin,2022-06-04 16:53:07,"@tanyakanrl 1
13? or 14 gitu lupa

turun gara gara pertama kali ujian dari rumah, gue menjawab secara jujur tapi temen temen gue pada search di google jadi nilai mereka tiba tiba naik drastis😁 sedangkannilai gue sama aja kayak pas ujian offline di sekolah"
miegowrenk,2022-06-04 15:57:49,"Jd keinget waktu ngantar riski sekolah awal offline kemarin, ada ibu yang nangis di depan kelas. Setelah ditanya ternyata anak beliau nilainya kosong, karena selama satu semester gaada ngerjain soal sama sekali. Beliau udah bilang ""kami orang sakit, kdd beisi hp baik"" https://t.co/SpXy02lU4K"
MuhamaddienA,2022-06-04 15:49:22,"Main bola, Futsal, dan Les bisa dibilang pengalihan terbaik selama darimg sampe ga sadar sekolah udh offline lagi, kaget si sebenernya setelah sebelumny berfikir bakal online sampe lulus"
AdamBagaskara,2022-06-04 15:35:50,"@worksfess Kasitau aja kondisinya gimana kalo offline, dan sesuain sama compensation nya. Untuk sekolah swasta inter harusnya lebih dari umr(konon beberapa 2 digit??)"
ethnelshi,2022-06-04 15:01:51,"@laurozerie Sebelum sekolah offline, trus waktu tta, saling teror meneror seru banget gilakkk sekarang agak kurang mana moots lama pada hilangan🥲"
oodannaa,2022-06-04 14:42:50,"@schfess belajar yg bner, mumpung udh offline. sekolah online gua kgk ngerti apa-apa"
violedto,2022-06-04 14:17:37,disaat sekolah lu yang selalu ujian online tapi besok senin disuruh ujian offline be like : https://t.co/Pc80REWA4p
kazbrekqer,2022-06-04 13:51:19,"tokbuk langgananku kalo beli lewat online :"") dulu kalo offline sering kesana buat beli buku sekolah https://t.co/NKzWtTWY8H"
seterotype,2022-06-04 13:30:46,@collegemenfess Kalo tugas offline biasanya ada yang hardpaper presentasi ya kaya pas sekolah dulu
naasaemi,2022-06-04 12:51:12,"@thinkerbilie belajar, krna ujian nya udh offline di sekolah djhsbssnbdbdb"
sourcclt,2022-06-04 10:44:54,"@AREAJULID jd inget dulu pas mau brangkat sekolah tbtb temen minta dijemput pdhl gk searah, krn gw gk enakan dan kasian sm kondisi dia gw iyain, sampai sana dia blum mandi anjr akhirnya nunggu, telat masuk 30mnt, utg masi percobaan offline"
66decv,2022-06-04 09:55:28,"@schfess tergantung topik, tapi ini bisa dijadikan referensi
1. penghapusan ipa ips
2. yg masalah spill mirip soal utbk 
3. penting tidaknya wisuda
4. adanya sistem zonasi
5. ujian sekolah yg menggunakan cbt, walaupun offline"
uncruzh,2022-06-04 09:19:26,"tapi ya, kan PAT di sekolah gue offline, trs gue banyakkkk banget interaksi sama ex crush... wowowow keren sekali kamu ayesha"
mydiaryyy18,2022-06-04 08:12:25,"Jd keinget dl wkt sma pake sepatu Converse yang kw, krn gaada uang buat belinya. Itu beli pas mau lulus sekolah, dan kepake sampe kuliah. Pas jaman2 nya masi offline, klo gasalah semester 3. Trs gua kerja kelompok di kost gua-"
HARVTOI,2022-06-04 07:30:09,@somezans SIBUK BANGET SEKOLAH OFFLINE JANI😫😫 LO OFFLINE JUGA GAAAA
loveseungm0o,2022-06-04 07:09:30,@gcyhyaa bilangin sekolah temen gue drad kaga ada wisuda offline ☺☺
sashimiees,2022-06-04 06:54:46,"terakhir aku tanya kabarnyaa gimana, katanya pas udah mulai offline si anaknya tiap hari dijemput sama guru BK nya &amp; pulangnya jg dianter. soalnya kl gadiginiin, anaknya gabakal mau sekolah. gila sih salut bgt soalnya jrg guru jaman skrg yg bener-bener seperhatian itu masyaAllah"
dgrspjm,2022-06-04 06:49:58,"@convomfs sama, karena udah sibuk sekolah offline yang tugasnya banyak bangett"
sashimiees,2022-06-04 06:41:58,"ngga cuman satu murid aja sih, ada kali 7 orangan tp yaudah aku bela-belain beliin pake duit bulanan pdhl aku masih anak kostan jg. alhamdulillahnya skrg sekolah udah offline jadi gaperlu daring lagi ya allah bersyukur bgt bgt bgt"
hyuwnjae_,2022-06-04 05:51:35,wkwkwk iri banget ngeliat sekolah lain wisuda offline sekolah gue gaada apa apa hdbhshwb mau nangiss
radarmadiunweb,2022-06-04 05:03:13,Dindik Kota Madiun Izinkan 10 Sekolah Buka PPDB Offline https://t.co/Y0afj32t71
pieceofjasjus,2022-06-04 02:51:55,"@bdngfess Kalo sekolahnya udah offline sih enakan jualan sambil sekolah nder, siga urang bareto jaman SMA sakola bari jualan gorengan sapoe beresih bisa meunang nepi ka 80k. Lumayan mereun jang jajan mah"
kth30k,2022-06-04 02:49:11,Btw tuh sekarang kalau sekolah udah offline semuanya kah?
lemontea21_,2022-06-04 02:48:59,"@bdngfess Kalo sambil sekolah offline kayanya susah oge sih, mending jualan² kitu jd reseller jadi bisa sambil sekolah"
iHopmaniac,2022-06-04 01:40:27,"@CNNIndonesia Piatu. Bapaknya dipenjara. Covid ga sekolah gegara gaada hp karena keterbatasan biaya Giliran masuk sekolah offline, diusir gurunya dengan nada tak enak. Dirundung temen-temennya pula.

Gini amat cobaan orang susah buat dapet pendidikan."
soyrrow,2022-06-04 01:20:51,I hope everything gets better setelah sekolah offline di mulai kembali. Sedih kalau harus kehilangan juga😭
ryulovvie,2022-06-04 01:14:55,Kalian prefer ujian online tapi di sekolah or ujian offline pake kertas di sekolah?
sinemadisastra,2022-06-04 01:07:49,"Tiba-tiba ngebayangin kuliah atau sekolah offline tapi pas diabsen bunyinya gini:

""Absen dulu gais ada ilham ada ragil ada kurniawan ada konto ada lodon ada bocil ada kematian..."""
howmiel,2022-06-04 00:57:52,"kalo dipikir pikir dulu waktu januari sempet seneng karena sekolah offline, terus feb nangis terus grgr milih jurusan snm, maret nangis jg karena ngerasa salah jurusan ada senengnya jg karna keterima snm, april nangis bgt ngurus berkas bnr bnr sampe tiap hari bolak balik sklh -"
keisources,2022-06-03 23:11:29,@GeneSwith aku juga kangen banget paraaaaah T_T aku mulai sekolah offline jadi makin sibuk deh huhu
rakkaramadhann,2022-06-03 16:58:54,Anak sekolah pada offline jalanan jd pada chaos
adleyvg,2022-06-03 15:13:22,"@schfess pernah banget, ini gara gara pandemi trs kan dulu sempet ky uji coba gitu nah takutt bgt waktu mau berangkat sampe keringet dingin segala macem trs akhirnya online lg lamaa sampe masuk ke sekolah baru kan trs baru offline kambuh lg panik tiap mau sekolah, tp sekarang udh biasa"
iniakunstudy,2022-06-03 14:55:07,"@jihijijjj offline, cuma sekolah aku yang pake kertas tapi mereka malah bawa hp. KESEL GA SI?"
lightupdworld,2022-06-03 14:26:02,"kalau dikampung okelah gue punya cuman gue belum renov dan jarang ke kampung karena udh offline, makanya emosi bgt gitu pagi2 udah ada yg ngetok2 pintu bangunin tuh anak sekolah ribut hidup matiin lampu harus di tegur fak!"
cheriesaraa,2022-06-03 14:25:12,"@tanyakanrl gw pernah ke jawa tepatnya di jogja krn mudik pulang kampung, pas sampe sana mataharinya biasa aja gak sepanas lampung. 

bahkan matahari lampung beneran bisa bikin belang bgt, jdi gw pke jilbab. Dulu sekola offline jdi tiap hri ke sekolah kan, nah muka gw sllu kena matahari dan-"
jawapos,2022-06-03 13:40:47,Dindik Kota Madiun Izinkan 10 Sekolah Buka PPDB Offline https://t.co/zUpK2iNPbh
niquesemii,2022-06-03 13:39:57,@garstudying seru gaa? ku mau baca ini tpi nunggu sekolah offline biar bisa pinjem dri perpus aja 😭
lovvvgirls,2022-06-03 11:35:56,"gatau gimana ntar PAT offline di sekolah udah pasrah sama nilai na , mau nangis aja 😔"
LUVINGKDY,2022-06-03 11:16:46,@ilysdoyie iyh kan TP UDH MULAI SEKOLAH OFFLINE 😖
detikcom,2022-06-03 11:14:39,"Cek jadwal, syarat, dan cara daftar PPDB SMP Jogja 2022 Non RTO atau PPDB Offline Jogja selengkapnya di sini. Ada 2 jalur yang dibuka.

via detikedu  https://t.co/mkJbM41mdz"
serzlyn,2022-06-03 11:12:18,"terus saat pandemi udah mulai reda, sekolah udah offline dikit dikit baru deh.. agak sulit adaptasiin fisik sama mental yang sebelumnya loyo dan santai santai aja"
astro_xphile,2022-06-03 11:00:17,"@subschfess Jangan nderr... Yg penting kamu belajar.. aku ngerasain koo, selama pat offline ini aku belajar dan ketika liat hasilnya aku Alhamdulillah bersyukur bgt jd tau kemampuan ku, jd ngerasa bermanfaat banget aku selama ini sekolah, ilmunya dapet"
convomf,2022-06-03 10:15:05,"mau tanya donggg, sekolah kalian udah ada yang bikin classmeeting offline belum? 💭"
detikcom,2022-06-03 10:03:54,"PPDB SD Jogja 2022 dibuka dengan sistem RTO atau online serta offline. Simak syarat, cara daftar, dan daftar SD PPDB RTO Jogja di sini. https://t.co/IOyfg44jb9"
__0314ji,2022-06-03 09:27:53,@literarybase Tiga 😭 efek sekolah mulai offline trus ga pinter bagi waktunya
arthemvis,2022-06-03 09:24:17,jujur pas sekolah temen gue kalau enggak ingetin ada kelas atau kelas offline mungkin gue enggak bakal nugas atau berangkat.... https://t.co/jZD5pN1XtN
kthnamyunki,2022-06-03 09:22:48,"@bunaALL Nangis banget keinget udah mulai sekolah offline dan ibuk belum bisa beliin sepatu🥲 bismillah bunaa semoga rezeki huhuu
Sehat selalu dan lancar rezekinyaa bunaa luv u🥰 https://t.co/GeRNJoiFAC"
tanyakanrl,2022-06-03 09:05:00,💚 jaman offline gini joki tugas masi rame ga si? bingung bgt nganggur smpe agustus mulai kuliah ga ada pemasukan soalnya dah lulus alias ga sekolah:(
meteourite,2022-06-03 09:03:34,"@beaconfess aku sambil sekola, offline pulak. kalo lagi ada jdwal sekolah / tugas numpuk aku close dulu. kalau lg free baru tuh open + fast resp. jadwal open ambil waktu dimana kmu lg free aja nder"
wkwkwasa,2022-06-03 08:42:24,@Aintmonsieur Masih pkl kaga ada pelajaran 🚶🏻🚶🏻 besok tanggal 8 PAT offline di sekolah
sincejuly2021,2022-06-03 08:18:42,"thanks buat SMK 6,temen temen kelas.kalian partner belajar terbaik selama 3 tahun sekolah,walaupun sekolah offline ga sampe setahun tp overall aku seneng banget sih,semoga ketemu lagi dalam keadaan yang terbaik yaa loff u all. https://t.co/UyRpZrj9z9"
dreaminmk,2022-06-03 06:47:00,"@pengengambis osis, santai bgt divisi ku btw ak divisi akademik. Gak banyak kegiatan diangkatan ku krn, kita cumn sekolah 2 tahun. 1 setengah tahun online, 6 bulan offline lgsg lengser 😃🫂"
youngatheartme,2022-06-03 06:22:43,"Dear Kak Min @infomalang  dan Tweeps. Mohon info, tempat beli tas sekolah untuk anak-anak yang offline. 🙏"
813diaries,2022-06-03 04:38:23,@yuekias SOALNYA AKU BLM OFFLINEEEEE x____x kamu selasa sekolah offline gak!!
aztlieputri,2022-06-03 03:59:57,"Dua tahun berlalu, sekolah udah mulai offline, dan akhirnya minta ngajar sempoa lagi.. Udah kangen ajah gitu sama murid² yang hebat hhehe"
mabduhtuasikal,2022-06-03 03:39:10,"Di samping ada produk-produk pengusaha muslim yang dipamerkan, ada info sekolah sunnah, juga ada talkshow dan bedah buku.

Sayang nih kalau tidak dihadiri. Apalagi #BirojodohRumaysho saat pameran dibuka pendaftaran secara offline."
valaxyz,2022-06-03 03:18:41,"@namkooksha offline, tp aku g sekolah sih"
AFKMoment,2022-06-03 03:16:39,"@dear_myslf Kadang pas lagi pengen lembur suka mikir Ampe tidur itu ngga penting wkwkw,

Tapi setelah sekolah offline keknya Uda mulai berkurang karena emang tubuh sendiri kayak minta istirahat jadi rasa begadang lama lama kayak ilang gitu"
namkooksha,2022-06-03 03:16:10,Kalian sekolah offline semua ? Apa masih ad online?
yunafilez,2022-06-03 01:25:13,iri banget sama yang graduation offlineeee 😢😢😢😢😢 SEKOLAH GA SERU BGT GRADU ONLINE LEWAT ZOOM PDHL SEKOLAH OFFLINE
calssawuuuyy,2022-06-03 00:52:03,"karena sekolah offline, gue sehari makan 4-5 kali 🥹🥹🥹🥹🥹🥹🥹"
clayinhere,2022-06-03 00:17:57,"@dorisak_ hooh sih, wes do offline og ya
nang kene juga seh esuk rame nang ndalan do ngeterke anak e sekolah"
detikcom,2022-06-03 00:06:47,"Mau ikut PPDB Kota Yogyakarta 2022? Simak dulu jadwal PPDB TK, SD, dan PPDB SMP Jogja Offline tiap jalur di sini. https://t.co/OH6UGF2Esn"
niiniin10,2022-06-02 17:17:28,"Wkwkw lucu dnger adek w culture shock sekolah offline, katanya networking penting ceunah biar dpt kunci jawaban dr kls lain😂😂 trus dia pusing kimia wkwkwkwkkw"
vinbigwins,2022-06-02 16:00:22,"@samsungID #ThankYouGalaxyJ udah nemenin jaman sekolah offline, karena sekarang online jadi Pasti lebih banyak kebutuhan yang harus nge upgrade ke #GalaxyA03 
Yuk ikutan challenge @samsungID @seneority @roselasfl @mingycukim"
penasenja08,2022-06-02 15:39:39,gimana mau observasi kalau sekolah udh pada offline😭
henituseyona,2022-06-02 15:33:52,"aku kangen sekolah soalnya uang jajan bs ditabung, skrg uang jajan kuliah bneran emg buat mam sm laundry kl offline WKWKWK"
quinneeshh,2022-06-02 15:23:01,ini gue gabisa nih diet sambil sekolah offline😭😭😭😭
teupoca,2022-06-02 13:37:29,km gak pinter = gaboleh wisuda offline WKWKWWK sekolah gajelas
stillwithyouily,2022-06-02 12:39:09,"Omg aku baca ini dari mulai sekolah offline,sampe skrng LAGI PAT DAN AKU MASIH JOBLO 😩👊🏻 https://t.co/sS65A1bOIX"
mnjahit,2022-06-02 11:47:01,"hows your day temen-temen?

kalo aku alhamdulillah di sekolah haha hihi terus 😂🤣 rate 100/10 dah! walau tugasnya sering bikin pusing tapi thats okay 👍🏻 i enjoy the process 🤍 minggu depan PAT offline di sekolah tapi metode online di hp, semangat all. kalo kalian gimana?"
bebekb0tak,2022-06-02 11:09:35,"@schfess jujur ak ga expect bakal dapet rank di sekolah selama 3 semester, pdhl ga ngapa ngapain aihhh. takut bgt klo PAT nya offline mana make hp lagi suka leggy gajelas, klo di labkom masuk angin 😔😔😔"
cacajeon1,2022-06-02 11:03:30,"@samsungID #ThankYouGalaxyJ udah nemenin aku selama sekolah offline, sekarang udah sekolah online dan didampingin #GalaxyA03 semoga semuanya bisa makin lancar!
@kyeomieluv @palranghaeisa @kimkimchristie @samsungID"
purptata,2022-06-02 10:55:02,"@convomf januari 2022, soalnya ak sekolah nya jauh. kmrn sekolah nya udah offline jadinya ak masuk sekolah, gak ketemu ayah lagi 🥲 tapi tetep telfonan sih, itu diitung ngobrol ga si? aowkakwkwkwk"
Chlsmf,2022-06-02 10:28:46,Ngakak mainan kita dulu pas jaman sekolah offline sampe emosi 😭 @Cnnamn_cndy https://t.co/GJujEOeV8D
justcosmodust,2022-06-02 10:28:14,"@loveechannn @convomf Gapapaaa jangan takuut wkwk. Aku baru pertama kali PAT offline di sekolah, tapi ga semenyeramkan itu ko ternyata, yang penting belajar dan berdo'a aja sii. Semangaat yaaak buat kamu😀🔥"
fitritash,2022-06-02 10:06:07,Para buibuk di grup kelas pas ada pengumuman tahun ajaran baru sekolah full offline https://t.co/ou1cddvMds
terkinidotid,2022-06-02 09:29:07,Disdik Jamin PPDB Offline di Wilayah Remote Area di Sulsel Tetap Berjalan Profesional: Dinas Pendidikan (Disdik) Provinsi Sulawesi Selatan membenarkan jika tahun ini masih ada sekolah SMA di Sulsel yang akan… https://t.co/spIwE8yLp5 #Sulsel #Pemprovsulsel #DinasPendidikanSulsel
Juhcyeon,2022-06-02 08:51:27,ini sekolah gue kayaknya emang nyuruh anak-anak nya buat nyontek padahal offline tapi ngerjainnya pakai hp 😬
rioantony711,2022-06-02 08:11:23,Ini Sejumlah SMA Negeri di Sulsel yang Masih PPDB Offline https://t.co/ZrqmXCJvCT
KuretaID,2022-06-02 07:38:19,Ini Sejumlah SMA Negeri di Sulsel yang Masih PPDB Offline https://t.co/dK79OqJq3B
cupcupbidamcup,2022-06-02 07:34:26,"Sekolah udh pada mulai offline, guru bimbel bingung menyesuaikan jadwal lagi dengan banyaknya les bimbel sang anak wkwk"
eununaa_2,2022-06-02 07:18:58,"@convomf cukup, aku dalam seminggu aja belom tentu main. kalo mainpun pasti ke rumah temen. jadi ga banyak pengeluaran. jugaan semasa sekolah offline aku seminggu 100k, jadi 500k sangat cukup"
Faridradrudred,2022-06-02 07:12:46,@AREAJULID 2019 gua mau ngerasain sekolah offline eh ada si kopit jadinya sekolah dirumah dan akhirnya pas lulus kangen jaman² sekolah karena cuma ngerasain 1 doang sekolah offline
waneeraiz,2022-06-02 07:00:53,"kenduri kendara pon dah boleh buat dekat sekolah . no wonder la kalau tiba-tiba results spm offline ha . takde online dulu . tapi harapnya online dulu lah ye . TAKUT NIII .
#spm2021"
devy2602,2022-06-02 06:18:00,"@AREAJULID Selalu seperti ituu~ Btw yg mau beli tas buat tahun ajaran baru balik sekolah offline ini rekomendasi ciamik nih

https://t.co/68knzCkfKP"
astronomiees,2022-06-02 06:03:13,"@convomf isi waktu kosong kamu dgn kegiatan yg bermanfaat, mengembangkan minat bakat contohnya. klo kamu masih sekolah, kamu bs ikut event/seminar/lomba baik offline/online. klo sender udh kuliah/kerja bisa bgt kegiatan di luar. smkin dekatkan diri juga ke Tuhan agar kmu tenang, nder."
oshi_nih,2022-06-02 04:45:20,@S_AshelJKT48 Msih sekolah offline habis ujian
milkiimoon,2022-06-02 03:22:01,"@fasolaleedo aku offline udahann😭 ini lagi gabut se gabut2 nya
gaada guru, gaada kantin, gaboleh keluar sekolah"
xysapii,2022-06-02 02:38:14,"sksksks jadi kepikiran nanti klo misal kuliah offline gmnaa yaa, w yg tinggal serumah ama emak aja masih buru buru klo kesekolah pdhl sekolah deket, lah ntar beda kota g ada yg nyuapin huhu :((("
yess1ca18,2022-06-02 02:01:33,@rakaanime wahhh sekolah udah offline lg ya.. seneng atau ?🤗
rakaanime,2022-06-02 02:00:22,"@yess1ca18 Iya semenjak covid menurun atau menghilang, anak sekolah juga udah mulai rata2 masuk offline. Bikin tambah jalan macet 🤣"
Klepon911,2022-06-02 01:35:24,"Sekolah offline, males....  #DogsofTwittter https://t.co/r1DGuBYSXj"
ayupermata,2022-06-02 00:58:06,"@rimasi_ Sudahhh, paud KB di sekolah murid merdeka (gpp disebut, karena basisnya sekolah online😂) udah setahun. Juli ini pindah ke sekolah offline, naik kelas ke tk A."
bluelattee_,2022-06-02 00:44:01,"ni sekolah offline baru mau 3 minggu, terus baru aja ketemu temen baru, kock dh mau uas ajh 😔"
stoopidfolks,2022-06-02 00:21:28,"@ayhararose @schfess Semua pendaftaran ppdb jatim dilakukan online kak, jadi tinggal nunggu pendaftarannya aja. Kalo daftar offline itu waktu pendaftaran ulang aja di sekolah yang dituju"
dokyeongchu,2022-06-01 23:05:05,"di kelas berasa banget circle2an nya.. sebenarnya di smp circle juga sih tapi rasa2 nya masih bisa nimbrung bareng. tapi SMA bikin kangen sih, apalagi kmrn kepotong pandemi coveed. kalo lewat SMA suka sedih ngebayangin masa2 pas masih sekolah offline 🥺"
navoleanndra,2022-06-01 21:35:02,"@keysenju Yg sekolah rata2 pada ujian ka, yg mahasiswa juga. Yg kerja udh balik offline jadi budak korporat lagi"
goldentimeteam,2022-06-01 19:55:03,"@bangjesoo kalo makanan dulu temenku waktu sma banyak yg jual makanan kering yang berbumbu gituu kaya makaroni pedes, kripik balado, popcorn 
kalo sekolah udah offline insyaallah banyak yg beli sih"
lisarurucha,2022-06-01 16:23:43,"sedang pusing memilih tas sekolah
Beli online atau offline?😀"
SelametPujiono1,2022-06-01 15:18:39,"@SimbokeSarah Apakah di Sekolah2 sudah ada lagi Pelajaran PMP mbok??
Ngapunten, sejak jadi pengasuh Keluarga, offline mapel Sekolah Mbok🙏🙏🙏🤭🤭🤭"
pearllunicorn,2022-06-01 15:13:58,"@bcthxxy @convomf baik bgtt, prenly, suka curhat jugaa, crush rl nya gapeka(?), suka ramein tl (tapi sekarang gk lagii😔), suka galau, sibuk sama tugas, gasuka sekolah offline, jamet tapi sekarang ga terlalu,bestie pirtual gue. KANGEN BGTT WOII DAH LAMA GA DM AN YOK RUSUHIN DM GUE😔🥰🌷🌷"
JessicaHuang__,2022-06-01 15:06:10,"Good kan?? Emang. Makanya mau gitu lagi wkwkwk, soalnya udah offline juga sekolah jadi gampang klo mau ngelakuinnya"
acoodied,2022-06-01 15:02:08,"@convomfs Menurutku kalo jaman jamannya daring gitu harus sih apalagi kalo sekolahnya banyak tugas + meet tiap hari (kaya sekolah ku hikd) 

Tapi kalo offline gitu gak harus punya sih menurutku, presentasi presentasi sekelompok biasanya butuh 1/2 laptop, ngetik ngetik juga pake hp bisa"
sunglele25,2022-06-01 13:27:39,@goodjobchenle Iyaa. Udah sekolah ya s mba? Apa masih offline sklhnya?😞
bilaqanita,2022-06-01 13:13:51,"Ketika dapat kabar dari sekolah kalo PAT jadinya offline
pdhal awal ksih info ujiannya online https://t.co/mu7Px0q4j9"
xksxmflll,2022-06-01 13:10:16,"Sekolah offline

AAAAAAAA AKU MAUNYA TETEP ONLINE https://t.co/ZAnhM8VoH8"
babunyanegara1,2022-06-01 12:26:43,Guys klo kalian di kabari. Sama sekolah UJIAN PAS OFFLINE H-4 ujian nya APA TANGGAPAN KALIAN ?
